Time (s),Yaw,Front Roll,Rear Roll,Ride Name,Notes
0.0,0.0,0.0,0.0,First Test,Everything constant. Good
0.089494,0.0,0.0,0.0,First Test,Everything constant. Good
0.187922,0.0,0.0,0.0,First Test,Everything constant. Good
0.289306,0.0,0.0,0.0,First Test,Everything constant. Good
0.388078,0.0,0.0,0.0,First Test,Everything constant. Good
0.489468,0.0,0.0,0.0,First Test,Everything constant. Good
0.587893,0.0,0.0,0.0,First Test,Everything constant. Good
0.689262,0.0,0.0,0.0,First Test,Everything constant. Good
0.787643,0.0,0.0,0.0,First Test,Everything constant. Good
0.889033,0.0,0.0,0.0,First Test,Everything constant. Good
0.987441,0.0,0.0,0.0,First Test,Everything constant. Good
1.088854,0.0,0.0,0.0,First Test,Everything constant. Good
