Time (s),Yaw,Front Roll,Rear Roll,Ride Name,Notes
0.0,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.062621,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.161116,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.262617,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.36115,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.46267,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.561199,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.662693,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.761151,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.862658,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
0.961835,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
1.060312,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
1.161814,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
1.260292,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
1.361797,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
1.460249,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
1.56175,-30.939999999999998,91.06,75.19,Test3 - Working good,Sweet
